x,y,Topic,Length
-1.6441224,9.329286,19,741
9.190158,5.7893896,3,704
8.620678,4.1982536,8,344
5.3515196,9.454926,6,2137
7.4866714,3.3721004,1,541
5.3630376,9.443627,6,1599
0.6479582,7.523393,4,470
-0.3823378,9.721564,27,907
6.563737,2.1523082,1,1903
6.4373193,3.418625,1,482
4.272199,2.950234,23,1012
2.7998734,6.247533,54,587
6.3279395,4.1350217,1,491
1.5650228,2.8597758,2,875
8.175181,4.212342,8,720
9.727983,6.090678,3,1050
4.9785748,3.1865735,17,593
9.864491,5.9955497,3,564
9.737708,6.1472344,3,1100
1.4648297,6.871424,4,618
1.1164759,8.542623,43,502
6.10513,4.0286674,1,1094
0.7353172,2.8316257,2,886
4.2793317,3.026186,23,655
6.6349564,4.194981,1,821
6.9458137,3.7407951,1,528
7.226639,3.6708086,1,306
8.704765,4.2282777,8,911
7.0631094,5.7928777,46,1344
7.073144,3.711919,1,463
6.3343287,3.3095133,1,505
6.3447075,4.022597,1,1235
2.3659027,6.7755055,4,278
-1.6553239,9.318206,19,667
7.2942367,3.5755816,1,614
0.9363211,6.745017,4,460
-1.516863,9.317455,19,1060
7.5261497,3.3520947,1,374
9.298754,6.1098814,3,1274
9.300752,5.831118,3,569
6.59263,4.2322593,1,505
8.07314,4.1799965,8,938
2.1269464,3.0045466,2,1082
2.7396204,2.4832172,2,1135
5.373904,9.444989,6,1704
9.2704315,5.819728,3,443
6.730204,4.2584085,1,335
1.1936766,2.7957404,2,841
-0.4004988,9.776628,27,1118
4.0767236,3.0497348,23,988
6.3367615,4.1288958,1,837
1.0173845,6.8042216,4,840
3.4110622,5.56417,14,604
5.9918795,3.3137846,1,966
2.72085,5.9991465,54,1007
5.830338,3.8906531,1,1103
7.182736,3.7291236,1,485
5.3584056,3.1788256,17,879
-2.6439576,-3.3428211,9,1128
6.1514053,3.3943634,1,642
7.155937,3.810439,1,923
9.4641285,5.31577,53,665
2.057676,6.9639406,4,863
5.321145,9.501192,6,1471
6.512285,3.6077137,1,1540
2.8483837,3.432464,23,897
7.4106007,4.260577,1,743
6.956604,4.0300374,1,712
7.655422,3.4512782,1,725
5.5222635,0.4777919,29,557
1.9934602,6.9954205,4,562
6.1424603,4.1301694,1,1117
9.262314,6.3980064,3,2197
0.86000717,2.6941304,2,1978
6.1631546,4.015828,1,932
7.237341,3.7231889,1,514
9.410194,5.9659634,3,809
7.2436976,4.1058803,1,724
9.259831,6.053186,3,2483
4.187328,-2.3230805,6,583
6.476706,2.9332013,1,668
1.8580433,6.647023,4,978
8.977929,4.0311327,8,1234
7.358747,3.362094,1,566
7.3399243,3.4164019,1,361
2.9912937,2.4059172,2,1329
6.1540437,3.117071,1,1175
5.3262186,9.497676,6,682
7.5498652,4.2473536,1,553
9.35845,5.989881,3,1810
1.8258796,6.5909424,4,544
8.373421,4.1896324,8,942
7.0287514,3.5765789,1,911
4.2935886,4.733128,58,707
5.348414,9.410084,6,553
9.324029,5.76782,3,864
-0.39094695,9.79572,27,714
2.7719216,6.212874,54,300
7.611215,3.412956,1,650
3.2480507,7.215151,42,1951
7.2674813,3.563588,1,742
6.875583,3.9148855,1,781
9.415033,6.1789165,3,427
7.2132964,4.094505,1,371
0.9394723,8.972099,43,664
9.28754,5.780706,3,1298
-0.4060225,9.838533,27,826
5.4575562,9.330094,1,562
7.9271073,2.1008792,11,1004
9.448635,6.2426124,3,447
5.351229,9.425481,6,715
9.299607,5.9278555,3,719
7.2349052,3.3187006,1,648
5.325194,9.478367,6,626
3.8059597,-0.51415426,0,712
9.308352,6.012851,3,3947
7.1008987,3.868156,1,514
6.431072,3.3312817,1,659
6.6556215,4.476124,1,619
7.4739428,3.7730715,1,562
7.0151253,5.782672,46,662
9.15155,5.6555114,3,741
7.193778,3.4867368,1,759
9.17524,5.7686715,3,1474
7.315836,3.498981,1,480
9.141187,4.63073,8,968
4.4539995,-0.45782357,0,684
5.296181,9.488628,6,1441
2.5527704,-0.04753753,0,1075
2.2333992,6.9003644,4,625
2.9929242,2.3871086,2,1214
7.1152916,4.200111,1,596
-1.4675428,9.4257,19,317
4.6322765,4.9908566,38,707
5.4248333,9.397329,6,1128
2.020574,6.9774804,4,1414
4.5504284,-0.49611428,0,575
6.2909684,3.3373766,1,629
7.842758,2.0683923,11,785
4.5438695,5.034063,38,652
4.514777,4.923349,58,1101
7.340672,3.4640222,1,603
2.3956804,2.7590694,2,999
5.321163,9.50363,6,955
0.30756047,8.462719,16,536
3.8414574,-0.4137852,0,504
5.3373094,9.469899,6,1009
5.245962,9.437536,6,1324
5.3450212,9.446798,6,986
2.0285404,7.002519,4,883
0.9009949,8.5414,16,629
7.23084,3.80677,1,717
2.2210605,6.9754786,4,805
4.91458,3.1241891,17,776
6.5486765,3.3953922,1,591
1.5490535,2.8648982,2,803
9.092453,3.2288911,60,1385
-0.39501813,9.718467,27,900
4.5415773,4.9611726,38,649
1.3123355,2.8350363,2,408
4.5825844,4.9726586,38,1121
8.1692505,2.0047593,11,598
2.5260866,7.671145,61,680
4.4237022,-0.48721692,0,648
0.61263925,6.5555315,4,658
7.3010535,3.5476885,1,287
5.3677025,9.420527,6,1197
2.722401,6.0195417,54,704
6.5617685,3.008507,1,732
5.899348,3.9280212,1,476
2.2591238,6.9523697,4,567
8.111192,2.0075881,11,580
8.621532,1.4744495,13,709
4.067529,4.8686566,58,1663
0.6510609,6.0062575,4,1650
0.7335754,6.030298,4,1068
2.9156232,5.692814,10,1002
-1.4795038,9.418866,19,440
5.8975706,3.852534,1,426
5.373663,9.439214,6,1512
2.8948455,2.426383,2,1024
7.3057384,4.00296,1,791
7.1897674,3.6006112,1,701
9.304319,5.908936,3,699
9.36003,6.0075445,3,634
9.389792,5.856782,3,1090
9.333436,5.851344,3,1845
5.3098354,9.490481,6,1737
9.417076,6.305262,3,620
9.320758,5.9007134,3,523
9.252229,5.7863307,3,393
6.708275,4.203661,1,498
9.324071,5.8585196,3,1179
4.517376,4.884437,38,994
1.2193475,7.4313474,4,694
5.567305,0.50395685,29,1526
9.218138,5.7309685,3,1158
9.4360695,5.97084,3,1085
6.2458463,3.6797483,1,2236
4.2239113,4.6657543,58,1370
9.335934,5.8485312,3,669
1.3638693,9.980016,16,1253
9.4519415,6.2967644,3,620
9.306932,5.7756786,3,1050
5.174085,5.242971,26,1121
9.48305,5.662924,3,1380
6.2077656,4.242491,1,753
4.4601784,4.8898783,38,467
6.666238,4.123253,1,640
9.130517,6.050297,3,1147
3.0779555,6.2461915,4,886
0.591726,7.7938194,16,879
6.4160104,3.0117009,1,641
9.265415,5.868542,3,585
6.40868,3.6356454,1,1062
2.4130037,6.6168227,4,699
7.106392,-4.563453,5,722
-0.39381838,9.805382,27,644
0.76875234,2.7738268,2,731
5.282236,9.487018,6,581
0.7546316,7.7079244,4,584
5.123112,2.9434383,17,395
9.323562,5.7706823,3,777
9.178345,5.6527305,3,447
-0.4587126,7.976178,35,605
1.5878748,2.882944,2,739
6.8667383,3.731757,1,505
7.0334277,5.7505355,46,757
7.5424323,3.2391815,1,948
7.4683986,4.006677,48,1179
1.5200197,2.909436,2,667
7.113792,-4.5516973,5,703
9.300601,5.8432126,3,579
2.507346,7.6748824,61,549
9.305198,6.2612443,3,1136
2.4470546,2.5518057,2,788
4.4998465,-0.4988266,0,668
9.347145,5.833894,3,825
4.29097,4.7407074,58,884
9.313877,5.8006406,3,1293
6.682232,4.541753,1,500
5.307913,9.443758,6,1000
4.1717224,-0.529908,0,748
0.33996856,1.5426654,15,1074
0.94354606,8.896435,43,1132
0.68525887,2.6425781,2,931
9.308931,5.8469086,3,756
2.78273,6.2313075,54,761
7.3667436,3.6950746,1,733
2.369382,2.721318,2,941
1.588437,2.8730757,2,1039
0.7594933,6.6306634,4,841
6.2181506,4.0679803,1,412
1.7807984,6.8927,4,579
4.606371,5.014513,38,1207
-0.48752946,7.9943404,35,605
2.9388857,5.4089336,10,563
4.0794683,4.2442517,55,530
9.34302,5.8603606,3,954
9.23012,6.391561,3,744
9.355486,6.0361795,3,1629
1.5741113,7.276439,4,857
2.6899898,6.0352955,54,906
6.188764,3.6662164,1,595
-0.4017282,9.757835,27,1366
-0.2940733,9.3200245,27,997
0.285729,8.442514,16,823
8.065304,2.0377994,11,658
1.2435174,5.820753,44,2951
5.485359,4.3387623,1,766
9.037147,5.5196714,3,663
6.247434,3.368891,1,1010
7.576654,3.7911975,1,1062
8.661575,2.0079992,11,1852
8.011861,2.029697,11,1659
8.604596,3.9988875,42,926
4.477641,-0.5192114,0,653
6.2228503,3.1769748,1,287
4.093122,-0.5479559,0,851
5.373717,5.4467745,26,1559
2.4810412,7.6827374,61,705
-1.479606,9.391625,19,1149
5.8838067,4.0450053,1,1082
5.890722,3.290275,1,997
5.7788954,1.0855302,31,847
8.56214,1.5794598,11,727
7.7596965,2.174688,11,575
8.162355,2.2050264,11,1728
4.467932,4.8984323,38,471
1.7937222,8.340233,28,400
6.233988,3.3579059,1,2447
3.0762439,-0.5614358,0,613
3.0627444,-0.6062341,0,699
9.745897,5.3972054,3,1409
9.336177,-4.855151,10,1012
2.049313,6.9943414,4,710
9.358387,5.9920416,3,1116
1.2269516,6.968623,4,476
4.6913533,4.886017,38,684
9.322767,6.284877,3,1153
7.3443627,3.669961,1,1822
-0.5135973,8.118557,35,782
6.049977,3.323974,1,574
8.37823,4.140962,8,534
1.211281,8.750899,43,206
6.185172,3.377391,1,1719
5.787977,-3.6073868,36,998
7.1656613,3.3190935,1,678
7.4023166,3.5362594,1,533
1.7981352,6.631656,4,791
6.713121,4.5456014,1,1484
7.225925,4.0685196,1,464
9.469943,5.8982735,3,1734
5.321516,5.441536,26,934
9.2947855,5.8498254,3,884
7.2974906,4.0932455,1,673
6.725001,4.182496,1,464
7.5354524,3.736881,1,851
2.0571637,6.994108,4,699
0.95321643,2.776933,2,748
0.031090755,2.8027182,2,866
2.0544913,6.994377,4,962
9.198097,5.516914,3,766
-1.618228,9.391388,19,747
5.12291,5.2780924,26,1561
6.172928,3.6673896,1,817
2.6394842,6.8519464,4,965
6.356837,3.4151504,1,339
4.855246,4.8994765,38,736
2.124464,2.155058,24,702
5.323007,9.4571495,6,2048
1.8845791,7.2821994,4,611
4.582367,5.0013514,38,527
2.2402399,-3.5955997,12,735
7.3148785,4.050668,1,927
4.1670833,4.713295,58,1506
-0.41015804,9.767905,27,713
7.113106,3.892013,1,726
6.5928793,3.738175,1,653
6.2845993,3.9489443,1,615
1.3739572,8.657642,28,169
7.2377524,4.133383,1,699
5.356972,9.437229,6,612
0.71009916,5.9019237,4,2220
7.533952,3.7043517,1,584
8.846143,4.0392303,8,801
6.3967505,4.239759,1,558
4.5301595,-0.47853237,0,725
6.837483,3.6595242,1,667
6.022685,4.0911913,1,721
6.3706574,3.4295642,1,1681
8.81988,4.2902765,8,742
6.0382032,2.9228802,1,1055
2.3107643,6.8535438,4,519
4.143809,4.703425,58,964
7.695927,4.2526875,1,1330
6.965602,3.7960124,1,675
8.051568,4.1787024,8,561
4.7324796,5.1777472,24,944
9.261188,5.7602363,3,681
6.655206,2.7381217,1,497
1.9882125,6.935662,4,1252
5.2201533,9.441517,6,999
5.3578515,9.442729,6,1096
4.520097,-0.49919644,0,623
2.4437773,2.717325,2,996
4.5196815,-0.4998967,0,731
9.376119,6.032411,3,1136
-0.37501115,9.642455,27,951
4.2882752,4.7550206,58,1431
2.6661274,-0.42844942,0,1062
9.771253,6.0773153,3,971
9.329895,5.878517,3,1839
3.9963422,-0.4635716,0,594
8.862405,4.1431932,8,1121
5.4992347,0.4672618,29,700
5.8338623,-3.6343606,36,601
9.475755,5.969584,3,984
9.494034,-2.509864,16,964
1.8939953,7.2615767,4,1165
2.0482545,6.9706097,4,531
7.092239,3.4872794,1,511
5.1252036,5.263947,26,636
7.417942,4.013573,1,431
6.1088476,3.3040633,1,856
2.534903,7.6668706,61,1283
5.837132,3.9297545,1,639
9.303961,5.8325357,3,567
6.7434273,4.269381,1,363
5.3223343,9.472609,6,1052
7.2472334,3.6699853,1,579
0.52292424,6.8068185,4,759
1.0295376,6.590232,4,916
6.492423,2.989528,1,809
7.435084,3.647841,1,586
7.6866703,3.299547,1,691
1.5264636,7.1197834,4,427
6.6163697,4.1558576,1,611
5.3102117,9.512081,6,233
7.4180646,3.635624,1,515
5.282502,3.1839056,17,574
4.4308267,-0.55049247,0,748
5.515349,3.4346619,55,576
7.193583,3.5746973,1,650
7.1311455,3.3566053,1,1356
6.4868393,2.442459,1,418
6.1386747,4.0660353,1,643
9.528755,-2.5940955,16,717
1.7599518,8.345132,28,1487
3.4829228,-0.60199606,0,627
1.1324029,6.971718,4,692
4.5752435,4.9892807,38,934
3.2361739,-0.61052114,0,501
2.5971897,-0.01318866,0,771
1.3239974,6.634104,4,927
5.4432964,9.424069,6,2651
1.3659316,9.979558,16,921
4.6160913,4.9679174,38,560
9.507213,6.149773,3,586
3.6647499,2.4972851,2,788
7.393285,3.813663,1,350
5.355883,9.430344,6,2348
2.6726778,6.385515,4,674
6.151637,4.053423,1,1570
-0.3669898,9.771612,27,437
6.028698,-0.81920266,20,868
2.7965374,6.3893394,54,674
9.333944,5.903701,3,670
2.5718179,-0.15273125,0,802
-1.6961608,9.308753,19,1741
6.424524,3.9194143,1,994
5.8999987,3.162606,1,552
5.179188,9.394729,6,2158
2.6356454,0.0021165472,0,638
9.561075,-0.86942035,33,506
4.4913316,-0.50990665,0,975
3.953744,-1.1987389,0,493
3.7143395,-0.5119094,0,675
5.330632,9.488316,6,1796
7.2307725,4.102812,1,429
8.594084,1.8198951,11,743
3.1430068,0.31738472,0,389
3.9601471,-0.5041425,0,599
-0.31548098,9.307244,27,904
1.6433288,3.0681777,2,527
3.8147008,5.140932,59,676
8.042821,2.0748858,11,607
6.2020087,4.124155,1,983
3.8042905,-0.5091366,0,686
9.40943,5.678149,3,462
-0.39556983,9.80093,27,885
5.1876836,9.443179,6,1235
4.6267123,5.0200086,38,588
4.448325,-0.48528853,0,649
-0.5919856,8.061126,35,457
6.565695,0.6204502,47,729
5.826836,3.930088,1,623
5.344643,9.430593,6,2313
0.8979187,6.660137,4,730
1.9971504,6.9798994,4,1293
3.8300147,5.133332,59,688
1.7391956,6.808852,4,1508
4.943383,2.805182,17,442
9.294285,5.2906556,3,449
1.848379,6.7792296,4,519
5.9855924,3.0150092,1,608
5.976971,4.1611495,1,711
2.8794935,7.082464,4,1067
3.0646055,-0.53707695,0,994
4.548083,5.0121117,38,962
-0.31191385,9.309993,27,2455
2.8618395,-0.5416791,0,648
5.323823,9.468496,6,613
5.376408,9.461615,6,824
8.747477,4.2857513,8,1325
7.007115,4.07516,1,923
8.192983,4.1697974,8,831
6.864711,4.3987746,1,1349
0.96156347,8.884954,43,1549
9.162455,6.005523,3,874
5.20634,3.3562987,17,231
6.1195073,2.1887126,3,3508
5.4478846,5.4894795,26,787
9.221481,5.436468,3,363
7.099787,-4.5738387,5,899
5.4632034,-1.6732166,0,469
4.7804117,-0.7561051,0,434
5.8537273,3.0415015,1,1044
3.2918699,7.217003,21,701
9.2770605,5.823973,3,731
6.4048653,3.6916256,1,279
3.2581105,7.2274265,42,1988
6.6370635,4.3640485,1,866
1.7350354,8.325395,28,634
3.8943233,3.35201,23,2276
6.584604,2.3927195,1,757
1.939432,7.159288,4,758
2.1432903,6.9561276,4,422
0.9395789,6.681608,4,1448
6.2918286,3.1858447,1,1155
6.4953895,0.8395096,47,1101
6.3647585,3.9828856,1,591
1.8806182,7.2818274,4,834
6.037762,3.0667372,1,1124
5.1434865,5.069014,26,902
8.221507,1.6493411,11,998
6.986999,4.865157,1,1079
7.4423337,3.9778092,1,323
5.0384707,5.2689624,6,1352
7.248657,5.6747746,46,528
-0.4639021,7.961017,35,935
9.29901,5.826249,3,657
7.3398457,3.7986763,1,675
6.6016293,4.3298373,1,1411
6.4891167,2.0668232,1,836
5.1057425,3.018583,17,817
6.6144414,4.392977,1,995
6.504012,3.8848574,1,1549
-1.6731545,9.310231,19,443
5.910386,2.9862187,1,984
1.7456306,6.860801,4,542
8.16871,4.21779,8,1042
6.1399035,3.2692008,1,1727
8.17191,4.2154455,8,1231
0.69938344,5.8881006,4,1608
9.42474,6.279855,3,1078
8.864978,4.1583166,8,1651
9.294092,5.7657285,3,1379
5.290331,9.481719,6,1201
7.1965404,4.087357,1,974
3.9141111,4.3113966,55,110
0.1722383,8.254443,16,488
9.268058,5.8284197,3,722
4.181299,4.6981897,58,1390
2.4349713,2.6893802,2,1037
8.774074,4.1420565,8,1373
9.2455225,5.4860063,3,472
1.5145621,2.8673031,2,768
-1.660022,9.326713,19,1194
8.999612,4.2057595,8,604
7.108424,-4.558012,5,827
2.7204828,6.4574385,4,1006
6.461235,3.4932773,1,441
9.26217,5.817414,3,453
5.239848,9.407636,6,376
5.795801,1.5461934,31,763
6.453608,3.557847,1,1532
2.305546,6.816647,4,941
7.477843,4.0484395,1,996
7.5186486,4.2460637,1,779
3.101674,7.367964,42,722
7.443107,4.1822333,1,1394
9.273301,5.318749,3,2125
7.1080885,3.549951,1,831
9.255634,5.822621,3,620
3.0706406,2.361487,2,756
2.63173,6.846709,4,755
9.2887945,5.331038,3,437
5.969453,3.5551221,1,1530
7.7644696,4.207276,1,1128
7.2940884,3.5073953,1,1174
9.319316,6.3281903,3,975
9.330515,5.8895593,3,708
9.328838,5.972734,3,1197
9.37943,5.941016,3,901
1.7477373,8.373854,28,608
-1.642698,9.270127,19,807
5.2336817,5.337336,26,836
9.319947,6.2769785,3,1237
1.3091584,3.1288922,2,909
9.491585,5.8748603,3,1214
9.507205,6.216633,3,1518
1.6639973,3.1059756,2,615
9.334814,5.866638,3,704
-1.9646316,9.791249,19,1096
6.4937963,2.7260528,1,1013
5.5106144,4.295231,1,505
9.303872,5.800923,3,948
7.42171,3.6917875,1,554
9.853746,6.042886,3,1035
6.744618,3.8852518,1,1322
6.3757553,2.7050662,1,1090
1.7682282,8.354009,28,769
5.2338057,2.596362,17,1066
6.052257,4.212488,1,1289
5.279134,9.467097,6,1058
9.303982,5.8229556,3,686
1.8346592,6.7590594,4,1925
6.90256,3.9701262,1,656
0.21622258,8.702901,16,643
9.360675,5.9234247,3,473
8.174535,4.227487,8,526
9.500682,5.9094577,3,1414
9.28408,6.1780105,3,387
1.4923776,2.8728027,2,1116
4.8882785,3.0049314,17,240
2.3725219,3.0809758,2,1153
3.129159,7.3333163,42,1096
3.446946,3.606026,23,754
2.9266896,2.3742085,2,1077
-0.48195216,7.9949102,35,733
-1.5976933,9.416462,19,1119
9.323925,5.858713,3,684
1.8567078,6.8768773,4,914
4.4662933,-0.52321094,0,1665
2.909183,5.377439,10,949
3.00491,2.3831043,2,1468
1.260545,2.9191256,2,1027
6.309737,3.7898848,1,1010
6.230079,4.144039,1,2789
1.2515795,5.8229947,44,1703
4.6930842,4.971176,38,1547
8.644958,1.9265989,11,641
0.014394851,2.8031232,2,1002
2.7018769,5.988557,54,1172
2.5850952,0.0072401525,0,796
0.88470393,6.6062675,4,532
5.240191,2.6129787,17,377
1.829363,2.9011889,2,352
2.6094887,0.028841984,0,1050
-1.5789351,9.479649,19,1154
2.6117702,6.0396,54,1242
2.4339156,6.6166716,4,653
4.3128877,-0.40384895,0,2775
4.348403,-0.53542954,0,640
6.969139,5.908364,46,1483
2.4455724,2.7226634,2,843
9.149824,5.719038,3,1163
4.1599965,4.689254,58,1029
0.9489571,8.915027,43,617
8.194888,4.2208915,8,650
5.573081,0.5054753,29,566
4.4570923,-0.47729453,0,1704
7.067572,3.689442,1,733
-1.6805835,9.320726,19,867
2.5042071,7.675745,61,806
8.669834,1.3505275,11,687
3.0630937,-0.51757294,0,1098
6.217124,3.9844127,1,646
9.333005,5.9506445,3,386
0.8590092,2.7302592,2,1377
2.6435704,-0.14127006,0,1011
4.8754973,9.74647,6,1144
6.177415,4.1880407,1,831
4.494537,4.9440765,38,997
7.4754524,3.7747462,1,868
-1.6540122,9.407506,19,846
6.20363,-1.2579551,20,970
5.5555334,0.49480352,29,1233
9.315592,5.863646,3,783
6.1133103,4.066651,1,1718
4.3196764,1.0396177,0,938
0.27447549,8.493227,16,471
1.4008905,7.3525496,4,842
2.8581095,2.3968043,2,1071
4.4630237,4.8845816,38,776
7.481581,3.5901752,1,448
5.75686,9.475188,6,3916
0.6633713,7.663297,4,1741
2.2850788,6.849663,4,268
-0.40374812,9.813248,27,714
8.036233,2.0195742,11,440
8.676199,1.9750763,11,973
5.0737224,2.3542871,17,448
2.6387625,-0.24478082,0,1154
4.964531,2.6890225,17,636
4.2937703,4.748988,58,1301
7.1707053,3.5473337,1,487
4.654205,4.916906,38,440
4.314341,4.6742983,58,1117
1.6356373,3.4905984,2,1184
-0.27223116,9.217567,27,2059
4.0342364,-0.35714296,0,1000
0.9399386,8.926332,43,662
6.474927,3.8457832,1,714
6.7949476,4.0916944,1,1024
4.464383,-0.5358723,0,976
6.8220367,4.144678,1,1271
5.0770917,9.343842,6,1435
7.544479,3.5870821,1,680
4.0495,3.4484842,3,750
1.4432256,6.7933555,4,423
9.205555,4.1474867,8,1284
4.803353,3.0537934,17,1011
2.0464423,7.0090437,4,543
0.7981675,6.59084,4,621
-1.637154,9.404227,19,1470
9.507118,6.0216017,3,2020
4.496764,-0.4869246,0,1681
6.463047,3.4762383,1,1127
5.5721884,0.51186484,29,141
6.135822,3.6295216,1,872
7.2690005,3.6204488,1,1681
5.4178867,9.38173,6,755
7.5860114,3.7768898,1,880
9.324301,5.8699374,3,1292
6.340346,3.1962862,1,992
7.296164,4.1002083,1,672
6.952236,3.8170438,1,1073
6.7674074,4.078863,1,1000
9.794686,6.0322714,3,979
2.7637424,5.991923,54,1413
7.349345,3.6118624,1,978
2.8155305,6.225066,54,1451
7.4479556,3.5030499,1,1150
7.098032,3.8022726,1,2034
7.306968,3.4645913,1,486
6.955948,3.8052201,1,1299
6.5471406,3.9059622,1,395
7.5929785,3.2624195,1,767
7.192571,3.5784514,1,353
6.405752,3.6810317,1,651
-0.41044915,9.745827,27,1055
5.462857,6.605195,21,1063
2.9536757,6.997086,42,1255
9.3032875,6.4939823,3,2509
7.3849354,3.5754654,1,1000
6.5052886,0.6761704,47,1183
6.4188905,3.6858952,1,675
5.3357606,9.397237,6,994
9.911293,6.0139184,3,2279
7.057446,5.7951627,46,1525
2.2272766,6.7548566,4,546
3.27831,7.2306414,42,1034
6.5575705,4.206525,1,1227
9.2490225,5.8874693,3,1352
9.251494,5.7758207,3,976
6.6067777,2.1230764,1,872
7.52639,3.6300347,1,1191
6.1788697,3.1965575,1,1287
7.445674,3.5530415,1,469
9.31907,6.222111,3,2404
6.027486,3.052272,1,1505
6.9557323,3.8470988,1,913
6.0825915,3.236969,1,932
9.48836,6.0877686,3,1141
6.21536,3.340841,1,714
9.829009,6.0612607,3,702
4.9655843,9.4921665,6,1278
-1.586635,9.577418,19,725
5.9985886,3.9445028,1,594
-0.4588931,8.026488,35,1491
6.1924887,4.262926,1,863
0.82930976,6.7028093,4,453
0.76489145,6.5850887,4,615
2.653137,0.039341465,0,745
-0.4364687,9.753527,27,802
0.37301612,8.431253,16,985
4.350065,-0.3041933,0,483
4.353568,4.7881355,58,674
6.068485,3.8566437,1,596
4.084212,4.55423,58,2462
6.111615,4.1248617,1,711
2.9704108,7.1801314,19,553
7.546559,3.6409574,1,1167
0.55167043,6.5427513,4,857
0.7379875,2.7054067,2,612
9.471272,-2.5399268,16,779
-1.6647458,9.256213,19,1089
1.6658723,6.94137,4,672
4.587252,5.029811,38,1303
9.501889,-2.573974,12,747
2.8891912,-0.84793603,0,1110
1.7499646,8.344685,28,608
1.5395408,7.296729,4,1489
7.2437196,4.1177135,1,814
-2.2933943,-3.6687903,0,493
6.137454,3.30004,1,556
-1.5110105,9.417327,19,1315
0.11003463,8.2388525,16,1354
6.414624,4.21463,1,529
0.9134814,6.7315097,4,1232
7.014012,4.166632,1,1329
2.4756334,7.685399,61,690
7.787187,3.8842523,1,648
3.0742779,7.3380694,42,897
1.3000722,7.002155,4,479
6.366871,4.0090466,1,878
4.1938376,-0.47287992,0,1487
2.9851327,2.3556676,2,778
5.304181,9.491204,6,712
6.357058,3.9606066,1,656
2.5108247,7.5769777,61,726
1.8642598,6.5860014,4,361
6.720095,4.16732,1,691
-0.47161725,9.722783,27,1930
2.228625,6.8523135,4,795
9.494689,6.0850315,3,721
6.444598,3.8029613,1,975
2.511832,7.6436334,61,920
8.249827,2.0037518,11,527
4.8029046,-0.7476518,0,978
8.00306,2.1723268,11,783
1.0310701,6.6338954,4,999
7.5997176,3.3388991,1,695
5.285262,9.500885,6,1605
8.080486,4.117336,8,1741
5.3630013,9.502804,6,477
4.793575,-0.743438,0,732
4.952038,9.557533,6,955
4.807438,9.755807,6,983
9.631365,6.1296196,3,642
4.0244985,5.0707736,59,1031
5.087296,9.390526,6,426
-0.37418026,9.627603,27,939
7.393474,4.2397604,1,1952
1.8773916,7.283431,4,1004
5.056631,2.5861623,17,772
4.8888226,3.1076121,17,373
7.329818,3.8981311,1,430
6.636435,4.1529074,1,513
0.008121167,2.8034258,2,648
6.131691,3.1925461,1,1191
9.304315,6.210018,3,945
6.5488396,0.5976794,47,569
0.9275191,6.7051105,4,755
5.0290236,9.324191,6,707
6.5358872,3.7689412,1,1518
6.7478147,4.1115584,1,310
-0.38853347,9.788183,27,844
4.8020186,9.747229,6,1032
7.363249,3.7212358,1,416
1.7443436,3.3940055,2,621
7.1363297,4.013988,1,1011
7.2699,3.6444592,1,455
4.9215326,3.005725,17,489
7.155642,3.3153827,1,2033
-0.5272359,8.003,35,842
-0.51972353,8.069133,35,375
7.514709,3.6690364,1,748
-0.4192985,9.839025,27,1401
6.522307,3.2855198,1,816
-0.39439422,9.787882,27,1526
6.486194,3.3851686,1,604
2.2402174,-3.598121,12,708
2.9929502,2.3437834,2,167
1.28736,3.1497483,2,560
6.507844,2.9069674,1,2013
-0.39907104,9.802898,27,661
2.656602,0.0878158,0,540
-0.2953116,9.320921,27,1318
2.810752,6.2335258,54,520
7.06885,-2.9495008,4,551
1.8663695,7.2676954,4,747
0.90573096,7.1500626,4,731
